"eventID","occurrenceID","recordedByID","individualCount","basisOfRecord","occurrenceStatus","occurrenceRemarks","organismID","scientificName","kingdom","phylum","class","order","family","genus","specificEpithet"
"DO2016_96_1","DO2016_96_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2016_99_1","DO2016_99_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2016_102_1","DO2016_102_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2016_105_1","DO2016_105_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2016_109_1","DO2016_109_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2016_112_1","DO2016_112_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2016_116_1","DO2016_116_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2016_119_1","DO2016_119_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2016_124_1","DO2016_124_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2016_127_1","DO2016_127_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2016_131_1","DO2016_131_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2017_93_1","DO2017_93_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2017_96_1","DO2017_96_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2017_100_1","DO2017_100_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2017_103_1","DO2017_103_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2017_107_1","DO2017_107_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2017_110_1","DO2017_110_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2017_114_1","DO2017_114_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2017_117_1","DO2017_117_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2017_121_1","DO2017_121_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2017_124_1","DO2017_124_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2017_128_1","DO2017_128_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2017_131_1","DO2017_131_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2017_135_1","DO2017_135_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2017_138_1","DO2017_138_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2018_93_1","DO2018_93_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2018_96_1","DO2018_96_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2018_100_1","DO2018_100_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2018_103_1","DO2018_103_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2018_107_1","DO2018_107_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2018_110_1","DO2018_110_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2018_114_1","DO2018_114_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2018_117_1","DO2018_117_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2018_121_1","DO2018_121_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2018_128_1","DO2018_128_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2018_124_1","DO2018_124_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2019_92_1","DO2019_92_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2019_94_1","DO2019_94_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2019_99_1","DO2019_99_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2019_102_1","DO2019_102_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2019_106_1","DO2019_106_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2019_109_1","DO2019_109_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2019_112_1","DO2019_112_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2019_115_1","DO2019_115_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2019_122_1","DO2019_122_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2019_119_1","DO2019_119_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2020_91_1","DO2020_91_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2020_94_1","DO2020_94_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2020_98_1","DO2020_98_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2020_101_1","DO2020_101_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2020_105_1","DO2020_105_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2020_108_1","DO2020_108_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2020_112_1","DO2020_112_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2020_115_1","DO2020_115_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2020_118_1","DO2020_118_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2020_121_1","DO2020_121_1_o1",162,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2021_99_1","DO2021_99_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2021_103_1","DO2021_103_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2021_106_1","DO2021_106_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2021_110_1","DO2021_110_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2021_113_1","DO2021_113_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2021_117_1","DO2021_117_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2021_120_1","DO2021_120_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2021_123_1","DO2021_123_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2021_126_1","DO2021_126_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2021_130_1","DO2021_130_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2021_132_1","DO2021_132_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2021_137_1","DO2021_137_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2021_140_1","DO2021_140_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2021_145_1","DO2021_145_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2021_147_1","DO2021_147_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2022_96_1","DO2022_96_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2022_101_1","DO2022_101_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2022_104_1","DO2022_104_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2022_109_1","DO2022_109_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2022_111_1","DO2022_111_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2022_115_1","DO2022_115_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2022_118_1","DO2022_118_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2022_122_1","DO2022_122_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2022_129_1","DO2022_129_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2023_93_1","DO2023_93_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2023_96_1","DO2023_96_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2023_101_1","DO2023_101_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2023_107_1","DO2023_107_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2023_114_1","DO2023_114_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2023_117_1","DO2023_117_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2023_121_1","DO2023_121_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2023_124_1","DO2023_124_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2023_128_1","DO2023_128_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2023_131_1","DO2023_131_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2023_135_1","DO2023_135_1_o1",NA,1,"HumanObservation","present",NA,1,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2000_91_2","DO2000_91_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2000_104_2","DO2000_104_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2000_111_2","DO2000_111_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2000_118_2","DO2000_118_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2000_125_2","DO2000_125_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2000_132_2","DO2000_132_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2001_95_2","DO2001_95_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2001_102_2","DO2001_102_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2001_109_2","DO2001_109_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2001_116_2","DO2001_116_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2001_122_2","DO2001_122_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2001_129_2","DO2001_129_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2001_135_2","DO2001_135_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2002_92_2","DO2002_92_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2002_99_2","DO2002_99_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2002_108_2","DO2002_108_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2002_115_2","DO2002_115_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2002_122_2","DO2002_122_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2003_94_2","DO2003_94_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2003_100_2","DO2003_100_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2003_104_2","DO2003_104_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2003_108_2","DO2003_108_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2003_111_2","DO2003_111_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2003_115_2","DO2003_115_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"DO2003_122_2","DO2003_122_2_o1",NA,1,"HumanObservation","present",NA,2,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
